file_timestamp,unix_timestamp,eda
1764757278,1764757278731345,-0.06684161722660065
1764757278,1764757278978288,-0.06408072263002396
1764757278,1764757279225231,-0.06622966378927231
1764757278,1764757279472174,-0.06524769961833954
1764757278,1764757279719116,-0.0646926760673523
1764757278,1764757279966060,0.07718018442392349
1764757278,1764757280213002,-0.06735394895076752
1764757278,1764757280459945,-0.06706932187080383
1764757278,1764757280706888,-0.06479229778051376
1764757278,1764757280953831,-0.06694123893976212
1764757278,1764757281200774,-0.06571733951568604
1764757278,1764757281447717,-0.06574580073356628
1764757278,1764757281694660,-0.06307029724121094
1764757278,1764757281941603,-0.06657122075557709
1764757278,1764757282188546,-0.06531886011362076
1764757278,1764757282435488,-0.06844976544380188
1764757278,1764757282682432,-0.06409495323896408
1764757278,1764757282929374,-0.06715470552444458
1764757278,1764757283176317,-0.06650006026029587
1764757278,1764757283423260,-0.06709778308868408
1764757278,1764757283670203,-0.06752472370862961
1764757278,1764757283917146,-0.06736817955970764
1764757278,1764757284164089,-0.06548963487148285
1764757278,1764757284411032,-0.0649346113204956
1764757278,1764757284657975,-0.06618697196245193
1764757278,1764757284904918,-0.06880555301904678
1764757278,1764757285151860,-0.06938903778791428
1764757278,1764757285398804,-0.06862054020166397
1764757278,1764757285645746,-0.06577426195144653
1764757278,1764757285892689,-0.06548963487148285
1764757278,1764757286139632,-0.06698393076658249
1764757278,1764757286386575,-0.07123912125825882
1764757278,1764757286633518,-0.06511961668729782
1764757278,1764757286880461,-0.06724009662866592
1764757278,1764757287127404,-0.06677045673131943
1764757278,1764757287374347,-0.0679943636059761
1764757278,1764757287621290,-0.06605888903141022
1764757278,1764757287868232,-0.0645219013094902
1764757278,1764757288115176,-0.06751049309968948
1764757278,1764757288362118,-0.06659968197345734
