file_timestamp,systolic_peak_timestamp
1764757309,1764757458174190569
1764757309,1764757459012993098
1764757309,1764757459836818170
1764757309,1764757460846680000
1764757309,1764757462423458542
1764757309,1764757463288708546
1764757309,1764757464087433276
1764757309,1764757465008411060
1764757309,1764757465884093270
1764757309,1764757466888831570
1764757309,1764757467894080640
1764757309,1764757468925854782
1764757309,1764757469729198646
1764757309,1764757470679593220
1764757309,1764757471622172414
1764757309,1764757472505165812
1764757309,1764757473356394294
1764757309,1764757474761490806
1764757309,1764757476438208800
1764757309,1764757478075366466
1764757309,1764757478993637866
1764757309,1764757479960925236
1764757309,1764757480953946364
1764757309,1764757481809949538
1764757309,1764757482689327839
1764757309,1764757483522226930
1764757309,1764757484327637016
1764757309,1764757485041583760
1764757309,1764757485767792671
1764757309,1764757486837441216
1764757309,1764757487972979584
1764757309,1764757489015118514
1764757309,1764757489705415642
1764757309,1764757490845680000
1764757309,1764757492142680000
1764757309,1764757493026846732
1764757309,1764757493917963802
1764757309,1764757494936244254
1764757309,1764757495907922244
1764757309,1764757496744057112
1764757309,1764757497644602859
1764757309,1764757498517285734
1764757309,1764757499415775640
1764757309,1764757500268284620
1764757309,1764757501218043020
1764757309,1764757502154499126
1764757309,1764757503078353300
1764757309,1764757503945459702
1764757309,1764757504838968766
1764757309,1764757505759670262
1764757309,1764757506640197686
1764757309,1764757507608959994
1764757309,1764757508570491658
1764757309,1764757509577677590
1764757309,1764757510576526176
1764757309,1764757511684813196
1764757309,1764757512419576908
1764757309,1764757513344308062
1764757309,1764757514299147664
1764757309,1764757515209085424
1764757309,1764757516037809046
1764757309,1764757516893910038
1764757309,1764757517956719638
1764757309,1764757519559190610
1764757309,1764757520667660592
1764757309,1764757521643366138
1764757309,1764757522784680000
1764757309,1764757523699017528
1764757309,1764757524684115238
1764757309,1764757525517603152
1764757309,1764757526511680000
1764757309,1764757527346998987
1764757309,1764757528210338386
1764757309,1764757529225543850
1764757309,1764757529955742756
1764757309,1764757530835411867
1764757309,1764757531771734550
1764757309,1764757532716281614
1764757309,1764757533641405464
1764757309,1764757534505635666
1764757309,1764757535324730240
1764757309,1764757536065460838
1764757309,1764757536872819948
1764757309,1764757537675851524
1764757309,1764757538547209782
1764757309,1764757540017680000
1764757309,1764757541064680000
1764757309,1764757541939360653
1764757309,1764757543090182074
1764757309,1764757543956711560
1764757309,1764757544666769514
1764757309,1764757545464678116
1764757309,1764757546321259812
1764757309,1764757547243680000
1764757309,1764757548112814472
1764757309,1764757549247139340
1764757309,1764757550144538292
1764757309,1764757551236680000
1764757309,1764757552126680000
1764757309,1764757553017680000
1764757309,1764757553899680000
1764757309,1764757555073441812
1764757309,1764757556232177929
1764757309,1764757557415545934
1764757309,1764757558186001576
1764757309,1764757559062643670
1764757309,1764757559956879234
1764757309,1764757560941201602
1764757309,1764757561822385190
1764757309,1764757562908275102
1764757309,1764757563948672304
1764757309,1764757564952097798
1764757309,1764757565854975512
1764757309,1764757566824856284
1764757309,1764757567819320510
1764757309,1764757568869372840
1764757309,1764757569720839731
1764757309,1764757570605435646
1764757309,1764757571471444463
1764757309,1764757572246494132
1764757309,1764757573149777176
1764757309,1764757574096200609
1764757309,1764757575124493851
1764757309,1764757575859107468
1764757309,1764757577109786408
1764757309,1764757577909698020
1764757309,1764757578898176644
1764757309,1764757579760410896
1764757309,1764757580656156844
1764757309,1764757581586595370
1764757309,1764757582447957350
1764757309,1764757583340816866
1764757309,1764757584249227482
1764757309,1764757585212589878
1764757309,1764757585957719662
1764757309,1764757586922092094
1764757309,1764757588049680000
1764757309,1764757588927187620
1764757309,1764757589854680000
1764757309,1764757590807135364
1764757309,1764757591813019404
1764757309,1764757592905585310
1764757309,1764757593757404560
1764757309,1764757594838993796
1764757309,1764757595675004652
1764757309,1764757596563203530
1764757309,1764757597440866806
1764757309,1764757598375555344
1764757309,1764757599354146752
1764757309,1764757600447281318
1764757309,1764757601433680000
1764757309,1764757602394680000
1764757309,1764757603044211106
1764757309,1764757603962672994
1764757309,1764757604881761912
1764757309,1764757605664872680
1764757309,1764757606726680000
1764757309,1764757607549955342
1764757309,1764757608517680000
1764757309,1764757609551304388
1764757309,1764757610412301782
1764757309,1764757611198755628
1764757309,1764757612036283134
1764757309,1764757612813780782
1764757309,1764757613606432378
1764757309,1764757614351377746
1764757309,1764757615102112682
1764757309,1764757616082641980
1764757309,1764757617011209110
1764757309,1764757617895927356
1764757309,1764757618698680000
1764757309,1764757619645472118
1764757309,1764757620623868880
1764757309,1764757621385786288
1764757309,1764757622180058860
1764757309,1764757623055017330
1764757309,1764757624022117114
1764757309,1764757625070281964
1764757309,1764757625822556360
1764757309,1764757626776680000
1764757309,1764757627679237694
1764757309,1764757628839801802
1764757309,1764757630313690220
1764757309,1764757631173612712
1764757309,1764757631991668346
1764757309,1764757633127680000
1764757309,1764757634115091130
1764757309,1764757635232236408
1764757309,1764757636270825706
1764757309,1764757637289272036
1764757309,1764757638288680000
1764757309,1764757639290397364
1764757309,1764757640116298820
1764757309,1764757641026495818
1764757309,1764757641801660174
1764757309,1764757642654980266
1764757309,1764757643553001490
1764757309,1764757644411216402
1764757309,1764757645318872004
1764757309,1764757646055216866
1764757309,1764757647062504238
1764757309,1764757647962446232
1764757309,1764757648945340688
1764757309,1764757649853680000
1764757309,1764757650815820359
1764757309,1764757651844676516
1764757309,1764757652640209626
1764757309,1764757653555538836
1764757309,1764757654484751642
1764757309,1764757655413484490
1764757309,1764757656284959718
1764757309,1764757657259780019
1764757309,1764757658170290230
1764757309,1764757659237680000
1764757309,1764757660098675696
1764757309,1764757661048917602
1764757309,1764757662060588292
1764757309,1764757663021645458
1764757309,1764757663903057706
1764757309,1764757664752536453
1764757309,1764757665620687290
1764757309,1764757666481011790
1764757309,1764757667388903808
1764757309,1764757668149270556
1764757309,1764757668966763332
1764757309,1764757669847498649
1764757309,1764757670686132288
1764757309,1764757672238983376
1764757309,1764757673135680000
1764757309,1764757674248472700
1764757309,1764757675131680000
1764757309,1764757675692043304
1764757309,1764757676338856898
1764757309,1764757677227680000
1764757309,1764757677862680000
1764757309,1764757678643680000
1764757309,1764757679643680000
1764757309,1764757680673324854
1764757309,1764757681565680000
1764757309,1764757682562546634
1764757309,1764757683279533558
1764757309,1764757683966556800
1764757309,1764757685163137102
1764757309,1764757686029015244
1764757309,1764757686598973882
1764757309,1764757687423849819
1764757309,1764757688424367569
1764757309,1764757689418477068
1764757309,1764757690460497310
1764757309,1764757691355413440
1764757309,1764757692377618793
1764757309,1764757693375485702
1764757309,1764757694349902390
1764757309,1764757695216554110
1764757309,1764757696211246886
1764757309,1764757697188858198
1764757309,1764757698170416778
1764757309,1764757699025297372
1764757309,1764757700059825240
1764757309,1764757701138718922
1764757309,1764757702105439804
1764757309,1764757703044559884
1764757309,1764757704029813924
1764757309,1764757705000122078
1764757309,1764757705859970245
1764757309,1764757706752186901
1764757309,1764757708221919434
1764757309,1764757709038818130
1764757309,1764757709937471734
1764757309,1764757710569886630
1764757309,1764757711336812720
1764757309,1764757712016948494
1764757309,1764757712895917094
1764757309,1764757713557468442
1764757309,1764757714294443688
1764757309,1764757715083905096
1764757309,1764757715778043696
1764757309,1764757716604398388
1764757309,1764757717367410060
1764757309,1764757718077420888
1764757309,1764757718765078784
1764757309,1764757719500024804
1764757309,1764757720210646218
1764757309,1764757720889951576
1764757309,1764757721568409264
1764757309,1764757722234276652
1764757309,1764757723000573090
1764757309,1764757723744318446
1764757309,1764757724457683224
1764757309,1764757725177179928
1764757309,1764757725970704358
1764757309,1764757726783919430
1764757309,1764757727510136976
1764757309,1764757728417063492
1764757309,1764757729298656224
1764757309,1764757730261059228
1764757309,1764757731059966380
1764757309,1764757731864680000
1764757309,1764757732759093334
1764757309,1764757733645329486
1764757309,1764757734475225746
1764757309,1764757735349111660
1764757309,1764757736159829708
1764757309,1764757736933629134
1764757309,1764757737687208378
1764757309,1764757738556680000
1764757309,1764757739197483352
1764757309,1764757739863596610
1764757309,1764757740565063227
1764757309,1764757741265804630
1764757309,1764757742046317820
1764757309,1764757742775532696
1764757309,1764757743601331130
1764757309,1764757744427800668
1764757309,1764757745200636440
1764757309,1764757745930892888
1764757309,1764757746707819200
1764757309,1764757747522341960
1764757309,1764757748329025532
1764757309,1764757749183969784
1764757309,1764757749999818348
1764757309,1764757750719356362
1764757309,1764757751397886608
1764757309,1764757752077908420
1764757309,1764757752868347230
1764757309,1764757753796271388
1764757309,1764757754806937092
1764757309,1764757755752499408
1764757309,1764757756712383140
1764757309,1764757757685271732
1764757309,1764757758543680000
1764757309,1764757759609993008
1764757309,1764757760508680000
1764757309,1764757761332904770
1764757309,1764757762190613670
1764757309,1764757763085538014
1764757309,1764757763927031982
1764757309,1764757764709022098
1764757309,1764757765550022606
1764757309,1764757766334281800
1764757309,1764757767167693014
1764757309,1764757767926755600
1764757309,1764757768721647618
1764757309,1764757769536305574
1764757309,1764757770412755622
1764757309,1764757771178215724
1764757309,1764757772054741390
1764757309,1764757773000386916
1764757309,1764757773960796682
1764757309,1764757774944166896
1764757309,1764757775811364132
1764757309,1764757776733274740
1764757309,1764757777584636350
1764757309,1764757778392115672
1764757309,1764757779095587342
1764757309,1764757779769520890
1764757309,1764757780591456868
1764757309,1764757781665825890
1764757309,1764757782761656226
1764757309,1764757783822283344
1764757309,1764757784836334224
1764757309,1764757785884979200
1764757309,1764757786736352744
1764757309,1764757787649893916
1764757309,1764757788649568980
1764757309,1764757789650576776
1764757309,1764757790598014146
1764757309,1764757791547689766
1764757309,1764757792400365298
1764757309,1764757793325709732
1764757309,1764757794339699604
1764757309,1764757795293680000
1764757309,1764757796714853874
1764757309,1764757797664680000
1764757309,1764757798814027920
1764757309,1764757799803512522
1764757309,1764757800765680000
1764757309,1764757801654963170
1764757309,1764757802607680000
1764757309,1764757803295814390
1764757309,1764757804186648956
1764757309,1764757805102420068
1764757309,1764757806039044054
1764757309,1764757806953540152
1764757309,1764757807799040378
1764757309,1764757808759509064
1764757309,1764757809688439382
1764757309,1764757810632548500
1764757309,1764757811553406026
1764757309,1764757812569786688
1764757309,1764757813557201694
1764757309,1764757814426982146
1764757309,1764757815358033820
1764757309,1764757816284086260
1764757309,1764757817219862622
1764757309,1764757818049072292
1764757309,1764757818912018420
1764757309,1764757819801285358
1764757309,1764757820775654914
1764757309,1764757821826695766
1764757309,1764757822738592864
1764757309,1764757823689680000
1764757309,1764757824610680000
1764757309,1764757825454988384
1764757309,1764757826317726680
1764757309,1764757827204490108
1764757309,1764757828086881040
1764757309,1764757829135448948
1764757309,1764757830144396014
1764757309,1764757831145368908
1764757309,1764757832205599394
1764757309,1764757833150430208
1764757309,1764757834147307098
1764757309,1764757835110680000
1764757309,1764757835949466824
1764757309,1764757837071458142
1764757309,1764757838152161952
1764757309,1764757838917099030
1764757309,1764757840025306764
1764757309,1764757841126680000
1764757309,1764757842063077594
1764757309,1764757842972638884
1764757309,1764757843926048378
1764757309,1764757844911971242
1764757309,1764757845857697006
1764757309,1764757846785566261
1764757309,1764757847671825106
1764757309,1764757848578206560
1764757309,1764757849437792312
1764757309,1764757850320878418
1764757309,1764757851156498298
1764757309,1764757852075616442
1764757309,1764757853045726572
1764757309,1764757854045613306
1764757309,1764757854981680000
1764757309,1764757855734859524
1764757309,1764757856776478930
1764757309,1764757857672769748
1764757309,1764757858602680000
1764757309,1764757859904808346
1764757309,1764757861226405104
1764757309,1764757862171350648
1764757309,1764757862973922422
1764757309,1764757863880150150
1764757309,1764757864724250714
1764757309,1764757865510423636
1764757309,1764757866487680000
1764757309,1764757867447275232
1764757309,1764757868379680000
1764757309,1764757869740927346
1764757309,1764757870750857232
1764757309,1764757871572992162
1764757309,1764757872310423204
1764757309,1764757873127604004
1764757309,1764757873886411972
1764757309,1764757874693483354
1764757309,1764757875638478872
1764757309,1764757876527680000
1764757309,1764757877395680000
1764757309,1764757878243680000
1764757309,1764757879274044937
1764757309,1764757880008201914
1764757309,1764757880940260140
1764757309,1764757882027414084
1764757309,1764757882936709538
1764757309,1764757884016108582
1764757309,1764757885025680000
1764757309,1764757885976351270
1764757309,1764757886703599492
1764757309,1764757887569446694
1764757309,1764757888463802750
1764757309,1764757889417668378
1764757309,1764757890228553920
1764757309,1764757891306680000
1764757309,1764757892978680000
1764757309,1764757894211392860
1764757309,1764757895224617606
1764757309,1764757896220898570
1764757309,1764757897229632366
1764757309,1764757898349802116
1764757309,1764757899391085849
1764757309,1764757900364514096
1764757309,1764757901337019776
1764757309,1764757902329787238
1764757309,1764757903288309104
1764757309,1764757904204316644
1764757309,1764757905238680000
1764757309,1764757905993237848
1764757309,1764757907142389366
1764757309,1764757908214363626
1764757309,1764757909120662282
1764757309,1764757910114275460
1764757309,1764757911121680000
1764757309,1764757912097888348
1764757309,1764757912945045648
1764757309,1764757914105264634
1764757309,1764757914835873138
1764757309,1764757915754464802
1764757309,1764757916590696310
1764757309,1764757917408275946
1764757309,1764757918118235726
1764757309,1764757919028259418
1764757309,1764757919868169160
1764757309,1764757920673322756
1764757309,1764757921695553374
1764757309,1764757922717715978
1764757309,1764757924239259620
1764757309,1764757925458608982
1764757309,1764757926350680000
1764757309,1764757927136824584
1764757309,1764757928052680000
1764757309,1764757928781967570
1764757309,1764757929624084066
1764757309,1764757930301715248
1764757309,1764757931048512314
1764757309,1764757931768220864
1764757309,1764757932403034782
1764757309,1764757933116644228
1764757309,1764757933926680000
1764757309,1764757934785680000
1764757309,1764757936168291728
1764757309,1764757936894680000
1764757309,1764757938004680000
1764757309,1764757939137680000
1764757309,1764757940270680000
1764757309,1764757941294894550
1764757309,1764757942307373752
1764757309,1764757943285680000
1764757309,1764757943910428533
1764757309,1764757944577462074
1764757309,1764757945304099370
1764757309,1764757945988053218
1764757309,1764757946779787060
1764757309,1764757947719111706
1764757309,1764757948533803890
1764757309,1764757949500204002
1764757309,1764757950133917926
1764757309,1764757951142878401
1764757309,1764757951815892038
1764757309,1764757953221680000
1764757309,1764757954127910898
1764757309,1764757954694206966
1764757309,1764757955308216272
1764757309,1764757956025145494
1764757309,1764757956613141106
1764757309,1764757957408680000
1764757309,1764757958211998730
1764757309,1764757958943040988
1764757309,1764757960155742694
1764757309,1764757961107070898
1764757309,1764757961958333702
1764757309,1764757963279123458
1764757309,1764757963951861824
1764757309,1764757964688720314
1764757309,1764757965394815082
1764757309,1764757966218465938
1764757309,1764757967029704474
1764757309,1764757967832215338
1764757309,1764757968665611890
1764757309,1764757969481714618
1764757309,1764757970281983266
1764757309,1764757971140775488
1764757309,1764757972039002134
1764757309,1764757972924704290
1764757309,1764757973859427670
1764757309,1764757974637820824
1764757309,1764757975521531066
1764757309,1764757976269297854
1764757309,1764757977091002022
1764757309,1764757978003028225
1764757309,1764757978938326666
1764757309,1764757979657958301
1764757309,1764757980491980184
1764757309,1764757981341348284
1764757309,1764757982704224172
1764757309,1764757983723680000
1764757309,1764757984222916874
1764757309,1764757984790157124
1764757309,1764757986124545534
1764757309,1764757986941015503
1764757309,1764757987657359870
1764757309,1764757988656712288
1764757309,1764757989511208962
1764757309,1764757990660680000
1764757309,1764757991535680000
1764757309,1764757992456563394
1764757309,1764757993029652402
1764757309,1764757994617967048
1764757309,1764757995442680000
1764757309,1764757996516151036
1764757309,1764757997348568192
1764757309,1764757998363624184
1764757309,1764757998998056900
1764757309,1764757999885680000
1764757309,1764758000738009695
1764757309,1764758001690045652
1764757309,1764758002534537216
1764757309,1764758004081680000
1764757309,1764758004948680000
1764757309,1764758005804086328
1764757309,1764758006702079394
1764757309,1764758008139388890
1764757309,1764758009305893650
1764757309,1764758009980763862
1764757309,1764758010966101908
1764757309,1764758011839524990
1764757309,1764758012837235724
1764757309,1764758014005923882
1764757309,1764758014671475342
1764757309,1764758015554360022
1764757309,1764758016453687986
1764757309,1764758017628868786
1764757309,1764758018351356422
1764757309,1764758019164095320
1764757309,1764758019983280306
1764757309,1764758020827855684
1764757309,1764758021686141594
1764757309,1764758022630578922
1764757309,1764758023546530434
1764757309,1764758024401810750
1764757309,1764758025236942653
1764757309,1764758026068506548
1764757309,1764758026877363647
1764757309,1764758027670707626
1764757309,1764758028485873238
1764757309,1764758029189348558
1764757309,1764758029923637069
1764757309,1764758030690940180
1764757309,1764758031417226312
1764757309,1764758032376227871
1764757309,1764758033198874018
1764757309,1764758034021680000
1764757309,1764758034749265536
1764757309,1764758035570167196
1764757309,1764758036452306972
1764757309,1764758037390620480
1764757309,1764758038458680000
1764757309,1764758039604751550
1764757309,1764758040250209449
1764757309,1764758041185680000
1764757309,1764758042110232820
1764757309,1764758042828343994
1764757309,1764758044025948184
1764757309,1764758044958680000
1764757309,1764758045665031960
1764757309,1764758046557023636
1764757309,1764758047736563904
1764757309,1764758048404362018
1764757309,1764758049263840606
1764757309,1764758050114042976
1764757309,1764758051059101784
1764757309,1764758051931814374
1764757309,1764758052950875098
1764757309,1764758054015559186
1764757309,1764758055133896610
1764757309,1764758056145028602
1764757309,1764758057175331548
1764757309,1764758058219972147
1764757309,1764758059311368072
1764757309,1764758060204355774
1764757309,1764758061010781892
1764757309,1764758061873706096
1764757309,1764758062770791548
1764757309,1764758063712615572
1764757309,1764758064704643692
1764757309,1764758065614824424
1764757309,1764758066608685958
1764757309,1764758067644711476
1764757309,1764758068664332176
1764757309,1764758069592546144
1764757309,1764758070435106050
1764757309,1764758071292070074
1764757309,1764758072069960206
1764757309,1764758072871845980
1764757309,1764758073717010432
1764757309,1764758074714029048
1764757309,1764758075669859124
1764757309,1764758076584295546
1764757309,1764758077488297238
1764757309,1764758078445288384
1764757309,1764758079314968372
1764757309,1764758080115975784
1764757309,1764758081011530888
1764757309,1764758082330396612
1764757309,1764758083656996648
1764757309,1764758084432559650
1764757309,1764758085145706787
1764757309,1764758086126680000
1764757309,1764758087392761918
1764757309,1764758088137367054
1764757309,1764758089147668484
1764757309,1764758089749281254
1764757309,1764758090573773826
1764757309,1764758091381125930
1764757309,1764758092129358104
1764757309,1764758093023620500
1764757309,1764758093937784632
1764757309,1764758094761250242
1764757309,1764758095526651010
1764757309,1764758096261289040
1764757309,1764758097065439808
1764757309,1764758097837752582
1764757309,1764758098599704269
1764757309,1764758099411748600
1764757309,1764758100252327894
1764757309,1764758101059680000
1764757309,1764758101879889573
1764757309,1764758102695579406
1764757309,1764758103471261642
1764757309,1764758104461822190
1764757309,1764758105428578148
1764757309,1764758106458471742
1764757309,1764758107472999526
1764757309,1764758108429149644
1764757309,1764758109433245934
1764757309,1764758110358680000
1764757309,1764758111055569052
1764757309,1764758112152262910
1764757309,1764758113225680000
1764757309,1764758114112523792
1764757309,1764758115057340572
1764757309,1764758115815709226
1764757309,1764758116945783806
1764757309,1764758117702675876
1764757309,1764758118794692040
1764757309,1764758119608528712
1764757309,1764758120246474760
1764757309,1764758121413592670
1764757309,1764758122536288532
1764757309,1764758123136920042
1764757309,1764758123933446508
1764757309,1764758124783231392
1764757309,1764758125531864478
1764757309,1764758126230545190
1764757309,1764758127010303414
1764757309,1764758127824127272
1764757309,1764758128549509582
1764757309,1764758129394168169
1764757309,1764758130210590484
1764757309,1764758130999435978
1764757309,1764758131768229280
1764757309,1764758132548187580
1764757309,1764758133339476592
1764757309,1764758134056585764
1764757309,1764758134778931770
1764757309,1764758135558541490
1764757309,1764758136362563732
1764757309,1764758137172861328
1764757309,1764758138039979210
1764757309,1764758138833240078
1764757309,1764758139703816160
1764757309,1764758141239708156
1764757309,1764758142046987562
1764757309,1764758142826057198
1764757309,1764758143636930058
1764757309,1764758144343158428
1764757309,1764758145159122601
1764757309,1764758146022745348
1764757309,1764758146828231406
1764757309,1764758147569950928
1764757309,1764758148341266844
1764757309,1764758149060930374
1764757309,1764758149856578470
1764757309,1764758150567529176
1764757309,1764758151296587456
1764757309,1764758151987701462
1764757309,1764758152712638156
1764757309,1764758153417866788
1764757309,1764758154089950636
1764757309,1764758154763023592
1764757309,1764758155432858628
1764757309,1764758156185498464
1764757309,1764758156986112940
1764757309,1764758157837330610
1764757309,1764758159172059086
1764757309,1764758160629076408
1764757309,1764758161709087910
1764757309,1764758162459654982
1764757309,1764758163206524135
1764757309,1764758163813943235
1764757309,1764758164855108204
1764757309,1764758165541013988
1764757309,1764758166447933058
1764757309,1764758167378743764
1764757309,1764758168351388676
1764757309,1764758169233026476
1764757309,1764758170071806368
1764757309,1764758170846054004
1764757309,1764758171664827302
1764757309,1764758172455252485
1764757309,1764758173352847610
1764757309,1764758174338433512
1764757309,1764758175011281854
1764757309,1764758176000475520
1764757309,1764758177270763720
1764757309,1764758178012951042
1764757309,1764758179004611880
1764757309,1764758180096680000
1764757309,1764758180963680000
1764757309,1764758181859602694
1764757309,1764758182746645138
1764757309,1764758183662844230
1764757309,1764758184510245294
1764757309,1764758185379576798
1764757309,1764758186267680000
1764757309,1764758187109594236
1764757309,1764758188299680000
1764757309,1764758189697280376
1764757309,1764758190475794822
1764757309,1764758191353707420
1764757309,1764758192158420570
1764757309,1764758192980102658
1764757309,1764758193718767914
1764757309,1764758194526352528
1764757309,1764758195275643816
1764757309,1764758195991809330
1764757309,1764758196661902000
1764757309,1764758197357574544
1764757309,1764758198059389754
1764757309,1764758198875099142
1764757309,1764758199783996711
1764757309,1764758200596987234
1764757309,1764758201553061456
1764757309,1764758202501221276
1764757309,1764758203417299016
1764757309,1764758204235517800
1764757309,1764758205066086733
1764757309,1764758205948206326
1764757309,1764758206777157474
1764757309,1764758207758038788
1764757309,1764758208684828138
1764757309,1764758209733585474
1764757309,1764758210493193330
1764757309,1764758211375149666
1764757309,1764758212244360062
1764757309,1764758213017535906
1764757309,1764758213822804552
1764757309,1764758214624044426
1764757309,1764758215532077420
1764757309,1764758216410713536
1764757309,1764758217177028820
1764757309,1764758217965425852
1764757309,1764758218907402434
1764757309,1764758219713715548
1764757309,1764758220583257746
1764757309,1764758221351969456
1764757309,1764758222168673518
1764757309,1764758223015637152
1764757309,1764758223957049051
1764757309,1764758224861931180
1764757309,1764758225672230944
1764757309,1764758226598380260
1764757309,1764758227652250832
1764757309,1764758228395686938
1764757309,1764758229218480622
1764757309,1764758230210338372
1764757309,1764758231263187644
1764757309,1764758232086249052
1764757309,1764758233043487838
1764757309,1764758234140308128
1764757309,1764758235145789814
1764757309,1764758236062828092
1764757309,1764758237109553518
1764757309,1764758238010675214
1764757309,1764758238873759810
1764757309,1764758239823462542
1764757309,1764758240783396295
1764757309,1764758241940680000
1764757309,1764758242893680000
1764757309,1764758244429804064
1764757309,1764758246048680000
1764757309,1764758246943901144
1764757309,1764758247931680000
1764757309,1764758248875499112
1764757309,1764758250333678390
1764757309,1764758251081361392
1764757309,1764758251781967594
1764757309,1764758252492942836
1764757309,1764758253222469418
1764757309,1764758254244133658
1764757309,1764758255272472978
1764757309,1764758256267972081
1764757309,1764758257198632596
1764757309,1764758258147775778
1764757309,1764758259207202960
1764757309,1764758260257603314
1764757309,1764758261284961612
1764757309,1764758262261322762
1764757309,1764758263939680000
1764757309,1764758264917780482
1764757309,1764758265839533226
1764757309,1764758266682911328
1764757309,1764758267587419744
1764757309,1764758268487846976
1764757309,1764758269319189586
1764757309,1764758270346405718
1764757309,1764758271375407608
1764757309,1764758272572025718
1764757309,1764758273300999084
1764757309,1764758274218511936
1764757309,1764758275144928958
1764757309,1764758275867277402
1764757309,1764758276617104750
1764757309,1764758277377343905
1764757309,1764758278470680000
1764757309,1764758279321569662
1764757309,1764758280133750012
1764757309,1764758281114559180
1764757309,1764758282201321490
1764757309,1764758283175748416
1764757309,1764758284147676072
1764757309,1764758285115127498
