file_timestamp,unix_timestamp,bvp
1764756229,1764756229326041,0.0
1764756229,1764756229341666,1.049041748046875e-05
1764756229,1764756229357291,5.918401075177826e-05
1764756229,1764756229372916,0.00017144621233455837
1764756229,1764756229388541,0.000353217707015574
1764756229,1764756229404166,0.0005915304645895958
1764756229,1764756229419791,0.0008596075931563973
1764756229,1764756229435416,0.0011239054147154093
1764756229,1764756229451041,0.0013511917786672711
1764756229,1764756229466666,0.0015141875483095646
1764756229,1764756229482291,0.001595171052031219
1764756229,1764756229497916,0.0015874942764639854
1764756229,1764756229513541,0.001495095668360591
1764756229,1764756229529166,0.0013306926703080535
1764756229,1764756229544791,0.001113035250455141
1764756229,1764756229560416,0.0008636905113235116
1764756229,1764756229576041,0.0006038988358341157
1764756229,1764756229591666,0.00035198917612433434
1764756229,1764756229607291,0.0001221450511366129
1764756229,1764756229622916,-7.596722571179271e-05
1764756229,1764756229638541,-0.00023738970048725605
1764756229,1764756229654166,-0.00036166171776130795
1764756229,1764756229669791,-0.00045224797213450074
1764756229,1764756229685416,-0.0005155264516361058
1764756229,1764756229701041,-0.0005592666566371918
1764756229,1764756229716666,-0.0005911359912715852
1764756229,1764756229732291,-0.000617715937551111
1764756229,1764756229747916,-0.0006439819117076695
1764756229,1764756229763541,-0.0006729633896611631
1764756229,1764756229779166,-0.0007056878530420363
1764756229,1764756229794791,-0.0007416181033477187
1764756229,1764756229810416,-0.0007792917895130813
1764756229,1764756229826041,-0.0008167815394699574
1764756229,1764756229841666,-0.0008519917028024793
1764756229,1764756229857291,-0.0008830451406538486
1764756229,1764756229872916,-0.0009086296195164323
1764756229,1764756229888541,-0.0009279477526433766
1764756229,1764756229904166,-0.000940550584346056
1764756229,1764756229919791,-0.0009463053429499269
1764756229,1764756229935416,-0.0009453650563955307
1764756229,1764756229951041,-0.0009382587159052491
1764756229,1764756229966666,-0.0009258508798666298
1764756229,1764756229982291,-0.0009090651292353868
1764756229,1764756229997916,-0.000888754497282207
1764756229,1764756230013541,-0.0008657046128064394
1764756229,1764756230029166,-0.0008406368433497846
1764756229,1764756230044791,-0.0008142112055793405
1764756229,1764756230060416,-0.0007869102410040796
1764756229,1764756230076041,-0.0007588164880871773
1764756229,1764756230091666,-0.0007296530529856682
1764756229,1764756230107291,-0.0006990608526393771
1764756229,1764756230122916,-0.0006667285924777389
1764756229,1764756230138541,-0.0006325090653263032
1764756229,1764756230154166,-0.0005966422613710165
1764756229,1764756230169791,-0.0005597145645879209
1764756229,1764756230185416,-0.0005223818589001894
1764756229,1764756230201041,-0.00048523981240577996
1764756229,1764756230216666,-0.0004487076075747609
1764756229,1764756230232291,-0.00041280535515397787
1764756229,1764756230247916,-0.0003771948686335236
1764756229,1764756230263541,-0.000341456790920347
1764756229,1764756230279166,-0.0003052206593565643
1764756229,1764756230294791,-0.0002682812628336251
1764756229,1764756230310416,-0.00023082159168552607
1764756229,1764756230326041,-0.0001933720923261717
1764756229,1764756230341666,-0.00015653400623705238
1764756229,1764756230357291,-0.00012084939226042479
1764756229,1764756230372916,-8.6684973211959e-05
1764756229,1764756230388541,-5.400952068157494e-05
1764756229,1764756230404166,-2.2434687707573175e-05
1764756229,1764756230419791,8.507893653586507e-06
1764756229,1764756230435416,3.9236561860889196e-05
1764756229,1764756230451041,7.000323967076838e-05
1764756229,1764756230466666,0.0001006704696919769
1764756229,1764756230482291,0.0001307521597482264
1764756229,1764756230497916,0.00015969036030583084
1764756229,1764756230513541,0.00018698506755754352
1764756229,1764756230529166,0.00021231043501757085
1764756229,1764756230544791,0.00023573744692839682
1764756229,1764756230560416,0.0002576929400674999
1764756229,1764756230576041,0.0002786827099043876
1764756229,1764756230591666,0.00029916135827079415
1764756229,1764756230607291,0.0003194159362465143
1764756229,1764756230622916,0.0003393429215066135
1764756229,1764756230638541,0.0003584891092032194
1764756229,1764756230654166,0.0003763281856663525
1764756229,1764756230669791,0.00039239070611074567
1764756229,1764756230685416,0.0004063803644385189
1764756229,1764756230701041,0.00041839637560769916
1764756229,1764756230716666,0.0004288929048925638
1764756229,1764756230732291,0.0004384018247947097
1764756229,1764756230747916,0.00044740282464772463
1764756229,1764756230763541,0.00045620696619153023
1764756229,1764756230779166,0.00046473369002342224
1764756229,1764756230794791,0.00047255161916837096
1764756229,1764756230810416,0.00047915527829900384
1764756229,1764756230826041,0.00048409507144242525
1764756229,1764756230841666,0.00048709340626373887
1764756229,1764756230857291,0.0004882673965767026
1764756229,1764756230872916,0.0004880880005657673
1764756229,1764756230888541,0.0004871030105277896
1764756229,1764756230904166,0.00048580695874989033
1764756229,1764756230919791,0.0004845248186029494
1764756229,1764756230935416,0.0004831890109926462
1764756229,1764756230951041,0.0004813803534489125
1764756229,1764756230966666,0.0004786046629305929
1764756229,1764756230982291,0.00047442264622077346
1764756229,1764756230997916,0.00046856619883328676
1764756229,1764756231013541,0.00046116113662719727
1764756229,1764756231029166,0.0004526862467173487
1764756229,1764756231044791,0.0004436963645275682
1764756229,1764756231060416,0.0004346923378761858
1764756229,1764756231076041,0.00042600464075803757
1764756229,1764756231091666,0.0004175705253146589
1764756229,1764756231107291,0.0004089747089892626
1764756229,1764756231122916,0.0003997263847850263
1764756229,1764756231138541,0.00038938893703743815
1764756229,1764756231154166,0.00037769629852846265
1764756229,1764756231169791,0.0003647755947895348
1764756229,1764756231185416,0.0003511063987389207
1764756229,1764756231201041,0.00033724363311193883
1764756229,1764756231216666,0.00032368768006563187
1764756229,1764756231232291,0.00031076802406460047
1764756229,1764756231247916,0.0002984203747473657
1764756229,1764756231263541,0.00028622744139283895
1764756229,1764756231279166,0.00027369579765945673
1764756229,1764756231294791,0.0002603858010843396
1764756229,1764756231310416,0.0002460278628859669
1764756229,1764756231326041,0.00023074520868249238
1764756229,1764756231341666,0.0002150130458176136
1764756229,1764756231357291,0.00019938159675803035
1764756229,1764756231372916,0.00018434616504237056
1764756229,1764756231388541,0.00017023076361510903
1764756229,1764756231404166,0.00015696535410825163
1764756229,1764756231419791,0.00014412654854822904
1764756229,1764756231435416,0.000131214561406523
1764756229,1764756231451041,0.00011778312182286754
1764756229,1764756231466666,0.00010355575795983896
1764756229,1764756231482291,8.864855044521391e-05
1764756229,1764756231497916,7.352937973337248e-05
1764756229,1764756231513541,5.874093767488375e-05
1764756229,1764756231529166,4.477081893128343e-05
1764756229,1764756231544791,3.193516386090778e-05
1764756229,1764756231560416,2.0155928723397665e-05
1764756229,1764756231576041,9.001596481539309e-06
1764756229,1764756231591666,-2.0358374968054704e-06
1764756229,1764756231607291,-1.3410976862360258e-05
1764756229,1764756231622916,-2.5408680812688544e-05
1764756229,1764756231638541,-3.792132338276133e-05
1764756229,1764756231654166,-5.04895142512396e-05
1764756229,1764756231669791,-6.257908535189927e-05
1764756229,1764756231685416,-7.371097308350727e-05
1764756229,1764756231701041,-8.357755723409355e-05
1764756229,1764756231716666,-9.226539259543642e-05
1764756229,1764756231732291,-0.00010021447815233842
1764756229,1764756231747916,-0.00010794123954838142
1764756229,1764756231763541,-0.00011590865324251354
1764756229,1764756231779166,-0.00012440988211892545
1764756229,1764756231794791,-0.00013334551476873457
1764756229,1764756231810416,-0.00014226431085262448
1764756229,1764756231826041,-0.00015064013132359833
1764756229,1764756231841666,-0.0001580018288223073
1764756229,1764756231857291,-0.00016404959023930132
1764756229,1764756231872916,-0.0001688776392256841
1764756229,1764756231888541,-0.00017293350538238883
1764756229,1764756231904166,-0.00017674098489806056
1764756229,1764756231919791,-0.00018077027925755829
1764756229,1764756231935416,-0.00018532162357587367
1764756229,1764756231951041,-0.00019030252587981522
1764756229,1764756231966666,-0.00019526842515915632
1764756229,1764756231982291,-0.00019969971617683768
1764756229,1764756231997916,-0.00020313159620855004
1764756229,1764756232013541,-0.00020527037850115448
1764756229,1764756232029166,-0.0002062162384390831
1764756229,1764756232044791,-0.00020642246818169951
1764756229,1764756232060416,-0.00020641839364543557
1764756229,1764756232076041,-0.0002066795714199543
1764756229,1764756232091666,-0.0002075113297905773
1764756229,1764756232107291,-0.00020882606622762978
1764756229,1764756232122916,-0.0002101839054375887
1764756229,1764756232138541,-0.00021106970962136984
1764756229,1764756232154166,-0.00021102292521391064
1764756229,1764756232169791,-0.00020975389634259045
1764756229,1764756232185416,-0.00020736659644171596
1764756229,1764756232201041,-0.00020431788288988173
1764756229,1764756232216666,-0.00020114047219976783
1764756229,1764756232232291,-0.00019831303507089615
1764756229,1764756232247916,-0.00019614381017163396
1764756229,1764756232263541,-0.00019454790162853897
1764756229,1764756232279166,-0.00019308790797367692
1764756229,1764756232294791,-0.00019125096150673926
1764756229,1764756232310416,-0.00018857854593079537
1764756229,1764756232326041,-0.0001847828389145434
1764756229,1764756232341666,-0.0001799694582587108
1764756229,1764756232357291,-0.0001745966583257541
1764756229,1764756232372916,-0.00016919837798923254
1764756229,1764756232388541,-0.00016425429203081876
1764756229,1764756232404166,-0.0001600734976818785
1764756229,1764756232419791,-0.0001565717248013243
1764756229,1764756232435416,-0.000153312023030594
1764756229,1764756232451041,-0.0001497817866038531
1764756229,1764756232466666,-0.00014552257198374718
1764756229,1764756232482291,-0.000140246469527483
1764756229,1764756232497916,-0.0001340588351013139
1764756229,1764756232513541,-0.00012741748651023954
1764756229,1764756232529166,-0.00012085579510312527
1764756229,1764756232544791,-0.00011485270078992471
1764756229,1764756232560416,-0.0001097163840313442
1764756229,1764756232576041,-0.00010536153422435746
1764756229,1764756232591666,-0.00010135003685718402
1764756229,1764756232607291,-9.716796921566129e-05
1764756229,1764756232622916,-9.235546895070001e-05
1764756229,1764756232638541,-8.662306936457753e-05
1764756229,1764756232654166,-8.007443830138072e-05
1764756229,1764756232669791,-7.3165625508409e-05
1764756229,1764756232685416,-6.642808148171753e-05
1764756229,1764756232701041,-6.033876343281008e-05
1764756229,1764756232716666,-5.5203774536494166e-05
1764756229,1764756232732291,-5.093562867841683e-05
1764756229,1764756232747916,-4.7093959437916055e-05
1764756229,1764756232763541,-4.316251215641387e-05
1764756229,1764756232779166,-3.8679023418808356e-05
1764756229,1764756232794791,-3.3351563615724444e-05
1764756229,1764756232810416,-2.7281268557999283e-05
1764756229,1764756232826041,-2.092161594191566e-05
1764756229,1764756232841666,-1.4801431461819448e-05
1764756229,1764756232857291,-9.395001143275294e-06
1764756229,1764756232872916,-5.00572195960558e-06
1764756229,1764756232888541,-1.5433695352840004e-06
1764756229,1764756232904166,1.4351871868711896e-06
1764756229,1764756232919791,4.448991148819914e-06
1764756229,1764756232935416,7.963112693687435e-06
1764756229,1764756232951041,1.2272299500182271e-05
1764756229,1764756232966666,1.7278240193263628e-05
1764756229,1764756232982291,2.2530282876687124e-05
1764756229,1764756232997916,2.7502424927661195e-05
1764756229,1764756233013541,3.172319702571258e-05
1764756229,1764756233029166,3.489200753392652e-05
1764756229,1764756233044791,3.7101875932421535e-05
1764756229,1764756233060416,3.879870564560406e-05
1764756229,1764756233076041,4.050428469781764e-05
1764756229,1764756233091666,4.268640623195097e-05
1764756229,1764756233107291,4.564250775729306e-05
1764756229,1764756233122916,4.927693953504786e-05
1764756229,1764756233138541,5.3141666285227984e-05
1764756229,1764756233154166,5.67132665310055e-05
1764756229,1764756233169791,5.952280480414629e-05
1764756229,1764756233185416,6.127217784523964e-05
1764756229,1764756233201041,6.205684621818364e-05
1764756229,1764756233216666,6.232509622350335e-05
1764756229,1764756233232291,6.260105146793649e-05
1764756229,1764756233247916,6.335477519314736e-05
1764756229,1764756233263541,6.488592043751851e-05
1764756229,1764756233279166,6.710099842166528e-05
1764756229,1764756233294791,6.955406570341438e-05
1764756229,1764756233310416,7.172372716013342e-05
1764756229,1764756233326041,7.314301910810173e-05
1764756229,1764756233341666,7.351573003688827e-05
1764756229,1764756233357291,7.293913222383708e-05
1764756229,1764756233372916,7.186328002717346e-05
1764756229,1764756233388541,7.0813977799844e-05
1764756229,1764756233404166,7.026291132206097e-05
1764756229,1764756233419791,7.051126885926351e-05
1764756229,1764756233435416,7.146702409954742e-05
1764756229,1764756233451041,7.268561603268608e-05
1764756229,1764756233466666,7.36469664843753e-05
1764756229,1764756233482291,7.38853559596464e-05
1764756229,1764756233497916,7.310573710128665e-05
1764756229,1764756233513541,7.140648813219741e-05
1764756229,1764756233529166,6.923866749275476e-05
1764756229,1764756233544791,6.712903268635273e-05
1764756229,1764756233560416,6.555014260811731e-05
