file_timestamp,unix_timestamp,eda
1764754958,1764754959015616,-0.07290419191122055
1764754958,1764754959265780,-0.07010060548782349
1764754958,1764754959515944,-0.0703425407409668
1764754958,1764754959766108,-0.0706983283162117
1764754958,1764754960016272,-0.07004368305206299
1764754958,1764754960266436,-0.07029984891414642
1764754958,1764754960516600,-0.06998676061630249
1764754958,1764754960766764,-0.06827899068593979
1764754958,1764754961016928,-0.06849245727062225
1764754958,1764754961267092,-0.07001522183418274
1764754958,1764754961517256,-0.06911864131689072
1764754958,1764754961767420,-0.07047062367200851
1764754958,1764754962017584,-0.06983020901679993
1764754958,1764754962267748,-0.06759588420391083
1764754958,1764754962517912,-0.0698729082942009
1764754958,1764754962768076,-0.06970212608575821
1764754958,1764754963018240,-0.06843553483486176
1764754958,1764754963268404,-0.06977328658103943
1764754958,1764754963518569,-0.06867747008800507
1764754958,1764754963768733,-0.06963097304105759
1764754958,1764754964018897,-0.06978751718997955
1764754958,1764754964269061,-0.07202184945344925
1764754958,1764754964519225,-0.0702856183052063
1764754958,1764754964769389,-0.06990136951208115
1764754958,1764754965019553,-0.06998676061630249
1764754958,1764754965269717,-0.06971635669469833
1764754958,1764754965519881,-0.0694032683968544
1764754958,1764754965770045,-0.07002945244312286
1764754958,1764754966020209,-0.07021445780992508
1764754958,1764754966270373,-0.06983020901679993
1764754958,1764754966520537,-0.06827899068593979
1764754958,1764754966770701,-0.06918980181217194
1764754958,1764754967020865,-0.0698729082942009
1764754958,1764754967271029,-0.07058447599411011
1764754958,1764754967521193,-0.07045639306306839
1764754958,1764754967771357,-0.07045639306306839
1764754958,1764754968021521,-0.06984443962574005
1764754958,1764754968271685,-0.06974482536315918
1764754958,1764754968521849,-0.06980174779891968
1764754958,1764754968772013,-0.07010060548782349
