file_timestamp,unix_timestamp,eda
1764754258,1764754258472743,-0.07066986709833145
1764754258,1764754258716627,-0.06820783019065857
1764754258,1764754258960512,-0.06638621538877487
1764754258,1764754259204396,-0.06530462205410004
1764754258,1764754259448280,-0.06698393076658249
1764754258,1764754259692164,-0.06803705543279648
1764754258,1764754259936048,-0.06876285374164581
1764754258,1764754260179933,-0.06729701906442642
1764754258,1764754260423817,-0.06682738661766052
1764754258,1764754260667701,-0.06731124967336655
1764754258,1764754260911586,-0.06742510199546814
1764754258,1764754261155470,-0.0672827884554863
1764754258,1764754261399354,-0.06696970015764236
1764754258,1764754261643238,-0.06715470552444458
1764754258,1764754261887123,-0.0646926760673523
1764754258,1764754262131007,-0.06668507307767868
1764754258,1764754262374891,-0.06743933260440826
1764754258,1764754262618776,-0.06746780127286911
1764754258,1764754262862660,-0.07156644016504288
1764754258,1764754263106544,-0.0710541158914566
