file_timestamp,unix_timestamp,eda
1764756502,1764756502838279,-0.06994406133890152
1764756502,1764756503085218,-0.06745357066392899
1764756502,1764756503332157,-0.06856361776590347
1764756502,1764756503579096,-0.06809397786855698
1764756502,1764756503826036,-0.06850668787956238
1764756502,1764756504072974,-0.06662814319133759
1764756502,1764756504319914,-0.06849245727062225
1764756502,1764756504566853,-0.06738241016864777
1764756502,1764756504813792,-0.06742510199546814
1764756502,1764756505060731,-0.06827899068593979
1764756502,1764756505307670,-0.06704085320234299
1764756502,1764756505554609,-0.06694123893976212
1764756502,1764756505801548,-0.06692700833082199
1764756502,1764756506048487,-0.06631505489349365
1764756502,1764756506295426,-0.06641467660665512
1764756502,1764756506542366,-0.06768126785755157
1764756502,1764756506789304,-0.06665661185979843
1764756502,1764756507036244,-0.0694601982831955
1764756502,1764756507283183,-0.0666993036866188
1764756502,1764756507530122,-0.0688767060637474
1764756502,1764756507777061,-0.06812244653701782
1764756502,1764756508024000,-0.06752472370862961
1764756502,1764756508270939,-0.06789474189281464
1764756502,1764756508517878,-0.06674199551343918
1764756502,1764756508764817,-0.06836437433958054
1764756502,1764756509011756,-0.06827899068593979
1764756502,1764756509258696,-0.06859207898378372
1764756502,1764756509505634,-0.06909018009901047
1764756502,1764756509752574,-0.06913287192583084
1764756502,1764756509999513,-0.0684070736169815
1764756502,1764756510246452,-0.06866323947906494
1764756502,1764756510493391,-0.0686347708106041
1764756502,1764756510740330,-0.06911864131689072
1764756502,1764756510987269,-0.06977328658103943
1764756502,1764756511234208,-0.06751049309968948
1764756502,1764756511481147,-0.06877708435058594
1764756502,1764756511728086,-0.06862054020166397
1764756502,1764756511975026,-0.0679943636059761
1764756502,1764756512221965,-0.06736817955970764
1764756502,1764756512468904,-0.06985867768526077
