file_timestamp,unix_timestamp,eda
1764755453,1764755453863669,-0.07071255892515182
1764755453,1764755454107711,-0.0680512860417366
1764755453,1764755454351754,-0.07012907415628433
1764755453,1764755454595796,-0.06995829194784164
1764755453,1764755454839838,-0.06698393076658249
1764755453,1764755455083880,-0.06938903778791428
1764755453,1764755455327922,-0.07044216245412827
1764755453,1764755455571964,-0.06985867768526077
1764755453,1764755455816006,-0.06911864131689072
1764755453,1764755456060049,-0.07012907415628433
1764755453,1764755456304091,-0.07004368305206299
1764755453,1764755456548133,-0.06788051128387451
1764755453,1764755456792176,-0.06943172961473465
1764755453,1764755457036218,-0.0684070736169815
1764755453,1764755457280260,-0.06702662259340286
1764755453,1764755457524302,-0.06968789547681808
1764755453,1764755457768344,-0.06897632777690887
1764755453,1764755458012386,-0.06709778308868408
1764755453,1764755458256428,-0.0666993036866188
1764755453,1764755458500471,-0.06658545136451721
1764755453,1764755458744513,-0.06795166432857513
1764755453,1764755458988555,-0.06800859421491623
1764755453,1764755459232598,-0.06914710253477097
1764755453,1764755459476640,-0.0684070736169815
1764755453,1764755459720682,-0.068990558385849
1764755453,1764755459964724,-0.0684070736169815
1764755453,1764755460208766,-0.0685209259390831
1764755453,1764755460452808,-0.06731124967336655
1764755453,1764755460696850,-0.06916133314371109
1764755453,1764755460940893,-0.06883401423692703
1764755453,1764755461184935,-0.0698159784078598
1764755453,1764755461428977,-0.06815090775489807
1764755453,1764755461673020,-0.06984443962574005
1764755453,1764755461917062,-0.06941749900579453
1764755453,1764755462161104,-0.06741087138652802
1764755453,1764755462405146,-0.06988713890314102
1764755453,1764755462649188,-0.06941749900579453
1764755453,1764755462893230,-0.068990558385849
1764755453,1764755463137272,-0.07012907415628433
1764755453,1764755463381315,-0.06800859421491623
