file_timestamp,unix_timestamp,eda
1764755947,1764755947801474,-0.06970212608575821
1764755947,1764755948051519,-0.06517653912305832
1764755947,1764755948301564,-0.0668131560087204
1764755947,1764755948551609,-0.06836437433958054
1764755947,1764755948801654,-0.06886247545480728
1764755947,1764755949051699,-0.06770972907543182
1764755947,1764755949301744,-0.06692700833082199
1764755947,1764755949551789,-0.06844976544380188
1764755947,1764755949801834,-0.06795166432857513
1764755947,1764755950051879,-0.06829322129487991
1764755947,1764755950301924,-0.06889093667268753
1764755947,1764755950551969,-0.06812244653701782
1764755947,1764755950802014,-0.07027138769626617
1764755947,1764755951052059,-0.06795166432857513
1764755947,1764755951302104,-0.06873439252376556
1764755947,1764755951552149,-0.06766703724861145
1764755947,1764755951802194,-0.0668700784444809
1764755947,1764755952052239,-0.0676954984664917
1764755947,1764755952302284,-0.06726855784654617
1764755947,1764755952552329,-0.0671120136976242
1764755947,1764755952802374,-0.06714047491550446
1764755947,1764755953052419,-0.06746780127286911
1764755947,1764755953302464,-0.06866323947906494
1764755947,1764755953552509,-0.06906171888113022
1764755947,1764755953802554,-0.06847822666168213
1764755947,1764755954052599,-0.06638621538877487
1764755947,1764755954302644,-0.0671120136976242
1764755947,1764755954552689,-0.06442227959632874
1764755947,1764755954802734,-0.06637197732925415
1764755947,1764755955052779,-0.06534732133150101
1764755947,1764755955302824,-0.06556078791618347
1764755947,1764755955552869,-0.06724009662866592
1764755947,1764755955802914,-0.06826476007699966
1764755947,1764755956052959,-0.06748203188180923
1764755947,1764755956303004,-0.0681082084774971
1764755947,1764755956553049,-0.06894786655902863
1764755947,1764755956803094,-0.06800859421491623
1764755947,1764755957053139,-0.06642890721559525
1764755947,1764755957303184,-0.06692700833082199
1764755947,1764755957553229,-0.06768126785755157
