file_timestamp,unix_timestamp,eda
1764755241,1764755241519095,-0.07224954664707184
1764755241,1764755241766073,-0.07066986709833145
1764755241,1764755242013051,-0.07264802604913712
1764755241,1764755242260029,-0.07072678953409195
1764755241,1764755242507007,-0.07247725129127502
1764755241,1764755242753985,-0.07182260602712631
1764755241,1764755243000963,-0.07002945244312286
1764755241,1764755243247941,-0.06998676061630249
1764755241,1764755243494919,-0.07042793184518814
1764755241,1764755243741897,-0.07011483609676361
1764755241,1764755243988875,-0.07045639306306839
1764755241,1764755244235853,-0.0707552507519722
1764755241,1764755244482831,-0.07074102014303207
1764755241,1764755244729809,-0.0706983283162117
1764755241,1764755244976787,-0.07113949954509735
1764755241,1764755245223765,-0.07014330476522446
1764755241,1764755245470743,-0.07076948136091232
1764755241,1764755245717721,-0.07012907415628433
1764755241,1764755245964699,-0.07066986709833145
1764755241,1764755246211677,-0.07058447599411011
1764755241,1764755246458655,-0.07176568359136581
1764755241,1764755246705633,-0.07049908488988876
1764755241,1764755246952611,-0.07119642943143845
1764755241,1764755247199589,-0.07142412662506104
1764755241,1764755247446567,-0.07112526893615723
1764755241,1764755247693545,-0.0711110383272171
1764755241,1764755247940523,-0.07260533422231674
1764755241,1764755248187501,-0.07179414480924606
1764755241,1764755248434479,-0.07101141661405563
1764755241,1764755248681457,-0.07008637487888336
1764755241,1764755248928435,-0.07092603296041489
1764755241,1764755249175413,-0.07005791366100311
1764755241,1764755249422391,-0.07029984891414642
1764755241,1764755249669369,-0.07123912125825882
1764755241,1764755249916347,-0.07074102014303207
1764755241,1764755250163325,-0.0698729082942009
1764755241,1764755250410303,-0.07187953591346741
1764755241,1764755250657281,-0.07213570177555084
1764755241,1764755250904259,-0.07317458838224411
1764755241,1764755251151237,-0.07219262421131134
