unix_timestamp,x,y,z
1764754394934741,-0.040991999208927155,0.014151999726891518,1.0101599805057049
1764754394950347,-0.04245599918067455,0.009271999821066856,1.0135759804397821
1764754394965953,-0.03806399926543236,0.008295999839901924,1.0028399806469679
1764754394981559,-0.04245599918067455,0.011223999783396721,1.0043039806187153
1764754394997165,-0.03659999929368496,0.01659199967980385,1.0043039806187153
1764754395012771,-0.039527999237179756,0.024399999529123306,1.0111359804868698
1764754395028377,-0.045871999114751816,0.026839999482035637,1.00918398052454
1764754395043983,-0.04001599922776222,0.022935999557375908,0.9979599807411432
1764754395059589,-0.040991999208927155,0.017079999670386314,1.00918398052454
1764754395075195,-0.04928799904882908,0.01268799975514412,1.000887980684638
1764754395090801,-0.053679998964071274,0.01903199963271618,1.0096719805151224
1764754395106407,-0.03806399926543236,0.020983999595046043,1.0028399806469679
1764754395122013,-0.044895999133586884,0.013175999745726585,1.0043039806187153
1764754395137619,-0.045871999114751816,0.010735999792814255,1.0086959805339575
1764754395153225,-0.044895999133586884,0.01756799966096878,1.0047919806092978
1764754395168831,-0.040991999208927155,0.02391199953854084,1.0052799805998802
1764754395184437,-0.0331839993596077,0.02000799961388111,1.001863980665803
1764754395200043,-0.04245599918067455,0.01903199963271618,1.00918398052454
1764754395215649,-0.032207999378442764,0.009271999821066856,1.0023519806563854
1764754395231255,-0.040991999208927155,0.013175999745726585,1.008207980543375
1764754395246861,-0.04391999915242195,0.020495999604463577,1.0057679805904627
1764754395262467,-0.045871999114751816,0.006831999868154526,1.0033279806375504
1764754395278073,-0.045871999114751816,0.009759999811649323,1.0038159806281328
1764754395293679,-0.05270399898290634,0.013175999745726585,1.0023519806563854
1764754395309285,-0.03806399926543236,0.012199999764561653,1.0077199805527925
1764754395324891,-0.04245599918067455,0.014151999726891518,1.0033279806375504
1764754395340497,-0.037087999284267426,0.017079999670386314,1.0047919806092978
1764754395356104,-0.03611199930310249,0.010247999802231789,1.00723198056221
1764754395371710,-0.03903999924659729,0.008295999839901924,1.0111359804868698
1764754395387316,-0.04294399917125702,0.023423999547958374,1.0111359804868698
1764754395402922,-0.04635999910533428,0.020495999604463577,1.0116239804774523
1764754395418528,-0.039527999237179756,0.018055999651551247,1.0077199805527925
1764754395434134,-0.05270399898290634,0.014151999726891518,1.0077199805527925
1764754395449740,-0.04147999919950962,0.021959999576210976,1.0062559805810452
1764754395465346,-0.03659999929368496,0.015615999698638916,1.015527980402112
1764754395480952,-0.03562399931252003,0.006831999868154526,1.00723198056221
1764754395496558,-0.032207999378442764,0.010247999802231789,1.0028399806469679
1764754395512164,-0.04684799909591675,0.018055999651551247,1.00918398052454
1764754395527770,-0.04001599922776222,0.01756799966096878,1.0043039806187153
1764754395543376,-0.048311999067664146,0.01659199967980385,1.0086959805339575
1764754395558982,-0.05123999901115894,0.019519999623298645,1.0086959805339575
1764754395574588,-0.04147999919950962,0.017079999670386314,1.008207980543375
1764754395590194,-0.039527999237179756,0.013663999736309052,1.0062559805810452
1764754395605800,-0.045871999114751816,0.014151999726891518,1.0125999804586172
1764754395621406,-0.030743999406695366,0.01756799966096878,1.0038159806281328
1764754395637012,-0.03415999934077263,0.011711999773979187,1.008207980543375
1764754395652618,-0.04196799919009209,0.01756799966096878,1.0047919806092978
1764754395668224,-0.0331839993596077,0.020495999604463577,1.0111359804868698
1764754395683830,-0.04245599918067455,0.010735999792814255,1.00918398052454
1764754395699436,-0.037087999284267426,0.011711999773979187,1.0043039806187153
1764754395715042,-0.045871999114751816,0.020983999595046043,1.0033279806375504
1764754395730648,-0.05319199897348881,0.020495999604463577,1.0038159806281328
1764754395746254,-0.04440799914300442,0.007319999858736992,1.0106479804962873
1764754395761860,-0.04538399912416935,0.018055999651551247,1.0033279806375504
1764754395777466,-0.04635999910533428,0.011223999783396721,1.0033279806375504
1764754395793072,-0.03757599927484989,0.020983999595046043,0.9989359807223082
1764754395808678,-0.028303999453783035,0.009759999811649323,1.0086959805339575
1764754395824284,-0.037087999284267426,0.013175999745726585,1.0057679805904627
1764754395839890,-0.03415999934077263,0.01659199967980385,1.0013759806752205
1764754395855496,-0.047335999086499214,0.01756799966096878,1.00918398052454
1764754395871102,-0.04782399907708168,0.019519999623298645,1.0033279806375504
1764754395886708,-0.043431999161839485,0.013663999736309052,1.0062559805810452
1764754395902314,-0.04538399912416935,0.01512799970805645,1.0116239804774523
1764754395917920,-0.05026399902999401,0.009759999811649323,1.0101599805057049
1764754395933526,-0.03513599932193756,0.009759999811649323,0.9964959807693958
1764754395949132,-0.04196799919009209,0.01756799966096878,0.9999119807034731
1764754395964738,-0.03806399926543236,0.02537599951028824,1.00723198056221
1764754395980344,-0.03757599927484989,0.01268799975514412,1.0052799805998802
1764754395995950,-0.030743999406695366,0.014151999726891518,1.0077199805527925
1764754396011556,-0.03903999924659729,0.018055999651551247,1.0003999806940556
1764754396027162,-0.039527999237179756,0.017079999670386314,1.008207980543375
1764754396042768,-0.05416799895465374,0.01268799975514412,1.0101599805057049
1764754396058374,-0.04684799909591675,0.020983999595046043,1.0101599805057049
1764754396073980,-0.043431999161839485,0.013175999745726585,1.0106479804962873
1764754396089586,-0.048311999067664146,0.014639999717473984,1.00918398052454
1764754396105192,-0.048311999067664146,0.026839999482035637,1.0043039806187153
1764754396120798,-0.029767999425530434,0.01512799970805645,1.0067439805716276
1764754396136404,-0.030743999406695366,0.003415999934077263,0.9989359807223082
1764754396152010,-0.04001599922776222,0.016103999689221382,1.0013759806752205
1764754396167616,-0.047335999086499214,0.01659199967980385,1.0130879804491997
1764754396183222,-0.03903999924659729,0.01756799966096878,1.0057679805904627
1764754396198828,-0.03562399931252003,0.01268799975514412,1.014551980420947
1764754396214434,-0.04245599918067455,0.018543999642133713,1.0077199805527925
1764754396230040,-0.05172799900174141,0.01659199967980385,1.0047919806092978
1764754396245647,-0.04147999919950962,0.018055999651551247,1.00918398052454
1764754396261253,-0.04294399917125702,0.011223999783396721,1.0057679805904627
1764754396276859,-0.04001599922776222,0.00878399983048439,1.0086959805339575
1764754396292465,-0.04001599922776222,0.009271999821066856,1.0077199805527925
1764754396308071,-0.028303999453783035,0.010735999792814255,1.0057679805904627
1764754396323677,-0.03562399931252003,0.01512799970805645,1.001863980665803
1764754396339283,-0.04782399907708168,0.012199999764561653,1.000887980684638
1764754396354889,-0.04196799919009209,0.024887999519705772,0.9989359807223082
1764754396370495,-0.04245599918067455,0.01756799966096878,1.0043039806187153
1764754396386101,-0.05123999901115894,0.015615999698638916,1.0077199805527925
1764754396401707,-0.04879999905824661,0.008295999839901924,1.001863980665803
1764754396417313,-0.04635999910533428,0.011223999783396721,1.0077199805527925
1764754396432919,-0.0331839993596077,0.010247999802231789,1.0067439805716276
1764754396448525,-0.04538399912416935,0.025863999500870705,1.0116239804774523
1764754396464131,-0.043431999161839485,0.01659199967980385,1.0106479804962873
1764754396479737,-0.03562399931252003,0.014151999726891518,1.0086959805339575
1764754396495343,-0.040991999208927155,0.016103999689221382,1.0038159806281328
1764754396510949,-0.048311999067664146,0.010735999792814255,1.0116239804774523
1764754396526555,-0.04440799914300442,0.010247999802231789,1.0038159806281328
1764754396542161,-0.04050399921834469,0.01903199963271618,1.0033279806375504
1764754396557767,-0.043431999161839485,0.01659199967980385,1.0062559805810452
1764754396573373,-0.047335999086499214,0.008295999839901924,1.0038159806281328
1764754396588979,-0.04391999915242195,0.018543999642133713,1.0067439805716276
1764754396604585,-0.040991999208927155,0.015615999698638916,1.008207980543375
1764754396620191,-0.040991999208927155,0.01659199967980385,1.0096719805151224
1764754396635797,-0.03806399926543236,0.007319999858736992,1.0086959805339575
1764754396651403,-0.04147999919950962,0.016103999689221382,1.0057679805904627
1764754396667009,-0.04294399917125702,0.010247999802231789,1.0052799805998802
1764754396682615,-0.03513599932193756,0.015615999698638916,1.00723198056221
1764754396698221,-0.04538399912416935,0.017079999670386314,1.0067439805716276
1764754396713827,-0.05270399898290634,0.017079999670386314,0.9994239807128906
1764754396729433,-0.05026399902999401,0.014639999717473984,1.0052799805998802
1764754396745039,-0.04294399917125702,0.010247999802231789,1.00723198056221
1764754396760646,-0.04245599918067455,0.015615999698638916,1.00918398052454
1764754396776252,-0.029279999434947968,0.010247999802231789,1.0062559805810452
1764754396791858,-0.03562399931252003,0.013175999745726585,1.0023519806563854
1764754396807464,-0.04147999919950962,0.018543999642133713,1.0047919806092978
1764754396823070,-0.04391999915242195,0.014639999717473984,1.0052799805998802
1764754396838676,-0.04050399921834469,0.017079999670386314,1.0028399806469679
1764754396854282,-0.049775999039411545,0.013175999745726585,1.0067439805716276
1764754396869888,-0.04294399917125702,0.017079999670386314,1.0033279806375504
1764754396885494,-0.043431999161839485,0.009759999811649323,1.0003999806940556
1764754396901100,-0.047335999086499214,0.013663999736309052,1.0047919806092978
1764754396916706,-0.05026399902999401,0.01903199963271618,1.0116239804774523
1764754396932312,-0.038551999256014824,0.013663999736309052,0.9999119807034731
1764754396947918,-0.04440799914300442,0.01756799966096878,1.0062559805810452
1764754396963524,-0.044895999133586884,0.009759999811649323,1.0033279806375504
1764754396979130,-0.04001599922776222,0.010735999792814255,1.0023519806563854
1764754396994736,-0.04538399912416935,0.01512799970805645,1.0043039806187153
1764754397010342,-0.04245599918067455,0.011223999783396721,1.0057679805904627
1764754397025948,-0.04294399917125702,0.018543999642133713,1.0067439805716276
1764754397041554,-0.044895999133586884,0.014639999717473984,1.0086959805339575
1764754397057160,-0.04050399921834469,0.009271999821066856,1.0047919806092978
1764754397072766,-0.039527999237179756,0.0019519999623298645,1.0116239804774523
1764754397088372,-0.04684799909591675,0.01756799966096878,1.0028399806469679
1764754397103978,-0.031231999397277832,0.022935999557375908,1.008207980543375
1764754397119584,-0.04050399921834469,0.009759999811649323,1.0057679805904627
1764754397135190,-0.032207999378442764,0.014639999717473984,1.0077199805527925
1764754397150796,-0.040991999208927155,0.012199999764561653,1.0140639804303646
1764754397166402,-0.04782399907708168,0.019519999623298645,1.0116239804774523
1764754397182008,-0.03806399926543236,0.022447999566793442,1.0160159803926945
1764754397197614,-0.04245599918067455,0.016103999689221382,1.0125999804586172
1764754397213220,-0.045871999114751816,0.022447999566793442,1.00918398052454
1764754397228826,-0.03757599927484989,0.021959999576210976,1.0052799805998802
1764754397244432,-0.04879999905824661,0.014639999717473984,1.0086959805339575
1764754397260038,-0.04391999915242195,0.01512799970805645,0.9994239807128906
1764754397275644,-0.03659999929368496,0.01659199967980385,1.0047919806092978
1764754397291250,-0.04196799919009209,0.007807999849319458,1.00723198056221
1764754397306856,-0.05026399902999401,0.02147199958562851,1.0106479804962873
1764754397322462,-0.037087999284267426,0.019519999623298645,1.0023519806563854
1764754397338068,-0.040991999208927155,0.02537599951028824,1.0033279806375504
1764754397353674,-0.04001599922776222,0.024887999519705772,1.0077199805527925
1764754397369280,-0.04294399917125702,0.01512799970805645,1.0116239804774523
1764754397384886,-0.04196799919009209,0.013663999736309052,1.00723198056221
1764754397400492,-0.04050399921834469,0.012199999764561653,1.0047919806092978
1764754397416098,-0.04440799914300442,0.01512799970805645,1.0101599805057049
1764754397431704,-0.038551999256014824,0.014639999717473984,1.0062559805810452
1764754397447310,-0.04538399912416935,0.018055999651551247,1.0062559805810452
1764754397462916,-0.03806399926543236,0.014151999726891518,1.0121119804680347
1764754397478522,-0.04196799919009209,0.009271999821066856,1.00723198056221
1764754397494128,-0.04147999919950962,0.014151999726891518,1.0130879804491997
1764754397509734,-0.04245599918067455,0.019519999623298645,0.9999119807034731
1764754397525340,-0.044895999133586884,0.020983999595046043,1.0033279806375504
1764754397540946,-0.04294399917125702,0.022447999566793442,1.0067439805716276
1764754397556552,-0.04196799919009209,0.016103999689221382,1.0077199805527925
1764754397572158,-0.04635999910533428,0.02391199953854084,1.0077199805527925
1764754397587764,-0.048311999067664146,0.018055999651551247,1.00723198056221
1764754397603370,-0.04294399917125702,0.010247999802231789,1.0077199805527925
1764754397618976,-0.04782399907708168,0.01756799966096878,1.001863980665803
1764754397634582,-0.049775999039411545,0.009759999811649323,1.0096719805151224
1764754397650189,-0.03903999924659729,0.009271999821066856,1.014551980420947
1764754397665795,-0.03903999924659729,0.02147199958562851,1.0096719805151224
1764754397681401,-0.05123999901115894,0.020495999604463577,1.0116239804774523
1764754397697007,-0.05123999901115894,0.018543999642133713,1.00918398052454
1764754397712613,-0.043431999161839485,0.012199999764561653,1.0062559805810452
1764754397728219,-0.03806399926543236,0.009271999821066856,1.0067439805716276
1764754397743825,-0.04245599918067455,0.01756799966096878,1.0125999804586172
1764754397759431,-0.03903999924659729,0.024399999529123306,1.0111359804868698
1764754397775037,-0.045871999114751816,0.018055999651551247,1.0086959805339575
1764754397790643,-0.04001599922776222,0.014151999726891518,1.0111359804868698
1764754397806249,-0.043431999161839485,0.014639999717473984,1.0096719805151224
1764754397821855,-0.04050399921834469,0.011223999783396721,1.0096719805151224
1764754397837461,-0.05075199902057648,0.020495999604463577,1.0033279806375504
1764754397853067,-0.03757599927484989,0.00878399983048439,1.00918398052454
1764754397868673,-0.037087999284267426,0.01756799966096878,1.0047919806092978
1764754397884279,-0.04147999919950962,0.015615999698638916,1.0121119804680347
1764754397899885,-0.04684799909591675,0.014639999717473984,1.0062559805810452
1764754397915491,-0.03659999929368496,0.017079999670386314,1.0121119804680347
1764754397931097,-0.04001599922776222,0.019519999623298645,1.0052799805998802
1764754397946703,-0.03611199930310249,0.018055999651551247,1.0033279806375504
1764754397962309,-0.04050399921834469,0.020983999595046043,1.014551980420947
1764754397977915,-0.043431999161839485,0.02000799961388111,1.0111359804868698
1764754397993521,-0.03415999934077263,0.01903199963271618,1.0057679805904627
1764754398009127,-0.04440799914300442,0.01512799970805645,1.0077199805527925
1764754398024733,-0.04245599918067455,0.01756799966096878,1.0077199805527925
1764754398040339,-0.04294399917125702,0.009759999811649323,1.0033279806375504
1764754398055945,-0.04294399917125702,0.01756799966096878,1.0043039806187153
1764754398071551,-0.04782399907708168,0.018543999642133713,1.015527980402112
1764754398087157,-0.04440799914300442,0.013175999745726585,1.0077199805527925
1764754398102763,-0.04440799914300442,0.023423999547958374,0.9974719807505608
1764754398118369,-0.04050399921834469,0.01903199963271618,1.0096719805151224
1764754398133975,-0.04879999905824661,0.01756799966096878,1.0130879804491997
1764754398149581,-0.048311999067664146,0.02147199958562851,0.9994239807128906
1764754398165188,-0.04196799919009209,0.018055999651551247,1.0033279806375504
1764754398180794,-0.04147999919950962,0.01756799966096878,1.0121119804680347
1764754398196400,-0.04245599918067455,0.01756799966096878,1.0125999804586172
1764754398212006,-0.02147199958562851,0.014151999726891518,1.000887980684638
1764754398227612,-0.03562399931252003,0.02147199958562851,1.000887980684638
1764754398243218,-0.04782399907708168,0.01512799970805645,1.0174799803644419
1764754398258824,-0.044895999133586884,0.022935999557375908,1.0067439805716276
1764754398274430,-0.0287919994443655,0.010735999792814255,1.000887980684638
1764754398290036,-0.04294399917125702,0.01659199967980385,1.0057679805904627
1764754398305642,-0.04782399907708168,0.006831999868154526,1.0194319803267717
1764754398321248,-0.037087999284267426,0.011711999773979187,0.9964959807693958
1764754398336854,-0.04684799909591675,0.019519999623298645,1.0038159806281328
1764754398352460,-0.053679998964071274,0.006831999868154526,1.0116239804774523
1764754398368066,-0.04245599918067455,0.013175999745726585,1.0130879804491997
1764754398383672,-0.04050399921834469,0.01903199963271618,0.9989359807223082
1764754398399278,-0.04001599922776222,0.010247999802231789,1.0052799805998802
1764754398414884,-0.039527999237179756,0.02391199953854084,1.008207980543375
1764754398430490,-0.03269599936902523,0.016103999689221382,1.0067439805716276
1764754398446096,-0.04245599918067455,0.010735999792814255,1.0077199805527925
1764754398461702,-0.04001599922776222,0.004391999915242195,1.0052799805998802
1764754398477308,-0.04635999910533428,0.01512799970805645,1.0062559805810452
1764754398492914,-0.04391999915242195,0.011223999783396721,1.000887980684638
1764754398508520,-0.03659999929368496,0.013175999745726585,1.0057679805904627
1764754398524126,-0.039527999237179756,0.024887999519705772,1.001863980665803
1764754398539732,-0.03903999924659729,0.015615999698638916,1.0023519806563854
1764754398555338,-0.04050399921834469,0.011223999783396721,1.0052799805998802
1764754398570944,-0.03806399926543236,0.009271999821066856,1.0116239804774523
1764754398586550,-0.04147999919950962,0.012199999764561653,1.0096719805151224
1764754398602156,-0.03513599932193756,0.01659199967980385,1.0140639804303646
1764754398617762,-0.039527999237179756,0.014151999726891518,1.0057679805904627
1764754398633368,-0.04684799909591675,0.015615999698638916,1.0057679805904627
1764754398648974,-0.04440799914300442,0.014151999726891518,1.0023519806563854
1764754398664580,-0.04391999915242195,0.022447999566793442,1.0028399806469679
1764754398680186,-0.04245599918067455,0.017079999670386314,1.0013759806752205
1764754398695792,-0.04440799914300442,0.016103999689221382,1.0106479804962873
1764754398711398,-0.038551999256014824,0.017079999670386314,1.0077199805527925
1764754398727004,-0.031231999397277832,0.018543999642133713,1.0096719805151224
1764754398742610,-0.04245599918067455,0.01659199967980385,1.008207980543375
1764754398758216,-0.03562399931252003,0.02000799961388111,1.0038159806281328
1764754398773822,-0.03659999929368496,0.011711999773979187,1.0057679805904627
1764754398789428,-0.04440799914300442,0.011711999773979187,1.0101599805057049
1764754398805034,-0.04440799914300442,0.003415999934077263,1.0062559805810452
1764754398820640,-0.0331839993596077,0.022935999557375908,1.0052799805998802
1764754398836246,-0.05514399893581867,0.010735999792814255,1.0062559805810452
1764754398851852,-0.039527999237179756,0.013175999745726585,1.0023519806563854
1764754398867458,-0.05026399902999401,0.011711999773979187,1.0135759804397821
1764754398883064,-0.04928799904882908,0.01756799966096878,1.0077199805527925
1764754398898670,-0.03806399926543236,0.014151999726891518,1.0067439805716276
1764754398914276,-0.040991999208927155,0.01659199967980385,1.0028399806469679
1764754398929882,-0.05075199902057648,0.003903999924659729,1.0038159806281328
1764754398945488,-0.043431999161839485,0.025863999500870705,1.0057679805904627
1764754398961094,-0.04879999905824661,0.01512799970805645,1.0057679805904627
1764754398976700,-0.04782399907708168,0.020983999595046043,1.0086959805339575
1764754398992306,-0.04391999915242195,0.02147199958562851,0.9979599807411432
1764754399007912,-0.039527999237179756,0.014151999726891518,1.008207980543375
1764754399023518,-0.040991999208927155,0.02000799961388111,1.0023519806563854
1764754399039125,-0.04684799909591675,0.009759999811649323,1.0121119804680347
1764754399054731,-0.029767999425530434,0.00878399983048439,0.9999119807034731
1764754399070337,-0.040991999208927155,0.017079999670386314,1.0062559805810452
1764754399085943,-0.038551999256014824,0.014151999726891518,1.0057679805904627
1764754399101549,-0.03903999924659729,0.012199999764561653,1.0096719805151224
1764754399117155,-0.02391199953854084,0.016103999689221382,1.0077199805527925
1764754399132761,-0.04147999919950962,0.013663999736309052,1.0077199805527925
1764754399148367,-0.04001599922776222,0.00878399983048439,1.00723198056221
1764754399163973,-0.039527999237179756,0.01268799975514412,1.0101599805057049
1764754399179579,-0.04245599918067455,0.007319999858736992,1.0062559805810452
1764754399195185,-0.04294399917125702,0.005367999896407127,1.0062559805810452
1764754399210791,-0.03757599927484989,0.018543999642133713,1.0013759806752205
1764754399226397,-0.04440799914300442,0.019519999623298645,1.0057679805904627
1764754399242003,-0.04294399917125702,0.027327999472618103,1.0086959805339575
1764754399257609,-0.04050399921834469,0.02000799961388111,1.0043039806187153
1764754399273215,-0.044895999133586884,0.010247999802231789,1.008207980543375
1764754399288821,-0.039527999237179756,0.014151999726891518,1.0052799805998802
1764754399304427,-0.03806399926543236,0.016103999689221382,1.00723198056221
1764754399320033,-0.04294399917125702,0.014151999726891518,1.0043039806187153
1764754399335639,-0.03513599932193756,0.020495999604463577,1.0057679805904627
1764754399351245,-0.04538399912416935,0.018543999642133713,1.0135759804397821
1764754399366851,-0.03806399926543236,0.02000799961388111,1.0106479804962873
1764754399382457,-0.04147999919950962,0.017079999670386314,1.0043039806187153
1764754399398063,-0.048311999067664146,0.02391199953854084,1.0067439805716276
1764754399413669,-0.039527999237179756,0.013663999736309052,1.0086959805339575
1764754399429275,-0.04391999915242195,0.01512799970805645,1.00918398052454
1764754399444881,-0.03562399931252003,0.01756799966096878,1.0077199805527925
1764754399460487,-0.04928799904882908,0.017079999670386314,1.0062559805810452
1764754399476093,-0.04294399917125702,0.013175999745726585,1.0047919806092978
1764754399491699,-0.04245599918067455,0.013663999736309052,1.0043039806187153
1764754399507305,-0.03562399931252003,0.018055999651551247,1.0062559805810452
1764754399522911,-0.04196799919009209,0.01268799975514412,1.0086959805339575
1764754399538517,-0.04147999919950962,0.01512799970805645,1.0086959805339575
1764754399554123,-0.031231999397277832,0.009759999811649323,1.0096719805151224
1764754399569730,-0.04294399917125702,0.014151999726891518,1.0086959805339575
1764754399585336,-0.048311999067664146,0.007807999849319458,1.0062559805810452
1764754399600942,-0.04782399907708168,0.022447999566793442,1.0033279806375504
1764754399616548,-0.04440799914300442,0.009759999811649323,1.0116239804774523
1764754399632154,-0.0331839993596077,0.008295999839901924,1.0062559805810452
1764754399647760,-0.04538399912416935,0.013175999745726585,1.0077199805527925
1764754399663366,-0.05172799900174141,0.01756799966096878,1.0140639804303646
1764754399678972,-0.03903999924659729,0.010247999802231789,0.9974719807505608
1764754399694578,-0.031231999397277832,0.01903199963271618,1.00723198056221
1764754399710184,-0.034647999331355095,0.02147199958562851,1.0086959805339575
1764754399725790,-0.04440799914300442,0.009759999811649323,1.0077199805527925
1764754399741396,-0.04050399921834469,0.017079999670386314,1.0101599805057049
1764754399757002,-0.04440799914300442,0.014639999717473984,1.0013759806752205
1764754399772608,-0.040991999208927155,0.01659199967980385,1.0106479804962873
1764754399788214,-0.04196799919009209,0.01756799966096878,1.008207980543375
1764754399803820,-0.04294399917125702,0.017079999670386314,1.0077199805527925
1764754399819426,-0.04928799904882908,0.01659199967980385,1.0052799805998802
1764754399835032,-0.048311999067664146,0.013663999736309052,1.0106479804962873
1764754399850638,-0.04538399912416935,0.020983999595046043,1.0047919806092978
1764754399866244,-0.038551999256014824,0.016103999689221382,0.9979599807411432
1764754399881850,-0.04538399912416935,0.02391199953854084,1.0101599805057049
1764754399897456,-0.04391999915242195,0.017079999670386314,1.0096719805151224
1764754399913062,-0.03611199930310249,0.020983999595046043,1.014551980420947
1764754399928668,-0.05709599889814854,0.024887999519705772,0.9984479807317257
1764754399944274,-0.047335999086499214,0.0029279999434947968,1.008207980543375
1764754399959880,-0.04245599918067455,0.020983999595046043,1.008207980543375
1764754399975486,-0.043431999161839485,0.017079999670386314,1.0096719805151224
1764754399991092,-0.04147999919950962,0.020495999604463577,1.001863980665803
1764754400006698,-0.037087999284267426,-0.00878399983048439,1.0086959805339575
1764754400022304,-0.04635999910533428,0.011223999783396721,1.0057679805904627
1764754400037910,-0.03659999929368496,0.018055999651551247,1.0038159806281328
1764754400053516,-0.03611199930310249,0.02537599951028824,1.001863980665803
1764754400069122,-0.040991999208927155,0.016103999689221382,1.0047919806092978
1764754400084728,-0.04001599922776222,0.01268799975514412,1.0047919806092978
1764754400100334,-0.03757599927484989,0.01512799970805645,1.0086959805339575
1764754400115940,-0.04391999915242195,0.009759999811649323,1.0086959805339575
1764754400131546,-0.04635999910533428,0.014639999717473984,1.0096719805151224
1764754400147152,-0.043431999161839485,0.017079999670386314,1.000887980684638
1764754400162758,-0.04147999919950962,0.018543999642133713,0.9979599807411432
1764754400178364,-0.04782399907708168,0.0058559998869895935,1.0062559805810452
1764754400193970,-0.04245599918067455,0.012199999764561653,1.0121119804680347
1764754400209576,-0.04245599918067455,0.022447999566793442,1.001863980665803
1764754400225182,-0.029767999425530434,0.010247999802231789,1.0052799805998802
1764754400240788,-0.03269599936902523,0.013663999736309052,1.0057679805904627
1764754400256394,-0.04440799914300442,0.014151999726891518,1.0038159806281328
1764754400272000,-0.040991999208927155,0.011711999773979187,1.0116239804774523
1764754400287606,-0.044895999133586884,0.011711999773979187,1.0140639804303646
1764754400303212,-0.040991999208927155,0.014639999717473984,1.008207980543375
1764754400318818,-0.04196799919009209,0.01512799970805645,0.9969839807599783
1764754400334424,-0.04245599918067455,0.011223999783396721,1.0047919806092978
1764754400350030,-0.039527999237179756,0.014151999726891518,1.0047919806092978
1764754400365636,-0.04147999919950962,0.020983999595046043,1.0047919806092978
1764754400381242,-0.047335999086499214,0.018543999642133713,1.0052799805998802
1764754400396848,-0.04001599922776222,0.014639999717473984,1.0130879804491997
1764754400412454,-0.03513599932193756,0.011223999783396721,1.0038159806281328
1764754400428060,-0.04782399907708168,0.015615999698638916,0.9999119807034731
1764754400443667,-0.038551999256014824,0.018543999642133713,1.0096719805151224
1764754400459273,-0.040991999208927155,0.016103999689221382,1.0077199805527925
1764754400474879,-0.03903999924659729,0.013175999745726585,1.0047919806092978
1764754400490485,-0.04538399912416935,0.01659199967980385,1.0003999806940556
1764754400506091,-0.03903999924659729,0.011223999783396721,1.0013759806752205
1764754400521697,-0.03806399926543236,0.01756799966096878,1.0111359804868698
1764754400537303,-0.03562399931252003,0.020495999604463577,1.00723198056221
1764754400552909,-0.03513599932193756,0.01756799966096878,1.0043039806187153
1764754400568515,-0.04538399912416935,0.013663999736309052,1.0043039806187153
1764754400584121,-0.044895999133586884,0.018055999651551247,1.0047919806092978
1764754400599727,-0.04684799909591675,0.022447999566793442,1.008207980543375
1764754400615333,-0.04294399917125702,0.014151999726891518,1.0116239804774523
1764754400630939,-0.04001599922776222,0.01756799966096878,0.9994239807128906
